_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,human_relation,human_relation:confidence,human_relation_type,human_relation_type:confidence,documentid,gold,human_relation_gold,human_relation_gold_reason,human_relation_type_gold,human_relation_type_gold_reason,text
711484817,FALSE,finalized,3,4/29/15 18:10,Impersonal experience,1,Caused side effect,1,1336,FALSE,,,,,"Cipro and <font color=""blue"">Levaquin</font> are both well known for causing <font color=""red"">tendinitis</font>."
711484818,FALSE,finalized,3,4/29/15 23:33,Impersonal experience,0.6778,Caused side effect,0.6563,1337,FALSE,,,,,"LDN makes me nervous because I already have a <font color=""red"">sleep disorder</font> and I hear so many people have insomnia from the <font color=""blue"">LDN</font>."
711484819,FALSE,finalized,3,4/29/15 22:19,Impersonal experience,0.6735,Caused side effect,0.6327,1338,FALSE,,,,,"Another soon-to-be published study shows that <font color=""red"">autism</font> rates are in decline following the recent elimination of thimerosal from most <font color=""blue"">vaccines</font>."
711484820,FALSE,finalized,3,4/29/15 18:38,Personal experience,1,Is prescibed for,0.6779,1339,FALSE,,,,,"I am on month 4 of <font color=""blue"">lupron</font>, my doc is hoping surgery won't be necessary if the lupron shrinks the <font color=""red"">cyst</font>."
711484821,FALSE,finalized,3,4/29/15 21:04,Personal experience,1,Caused side effect,1,1340,FALSE,,,,,"I have been pulled off <font color=""blue"">Arava</font> after only a few weeks, due to <font color=""red"">liver problems</font> showing up on my bloods."
711484822,FALSE,finalized,3,4/30/15 1:50,Personal experience,1,Other,0.3673,1341,FALSE,,,,,"I was first prescribed <font color=""blue"">keppra</font>, which didn't control my complex partial seizures, then put on dilantin, which I subsequently found I'm <font color=""red"">allergic</font> to, and then prescribed topomax."
711484823,FALSE,finalized,3,4/29/15 23:25,Personal experience,0.6843,Was effective against,1,1342,FALSE,,,,,"If symptoms such as headache, <font color=""red"">ear pain</font>, throat pain etc occur, you can try an OTC pain med like ibuprophen, acetimentophen or <font color=""blue"">aspirin</font>, and sometimes heat helps me."
711484824,FALSE,finalized,3,4/30/15 3:34,Personal experience,1,Other,0.7,1343,FALSE,,,,,"Tomarrow is my appointment, I have been battling with my <font color=""red"">addiction</font> to <font color=""blue"">codine</font> and so far Im doing really good."
711484825,FALSE,finalized,3,4/29/15 19:37,Personal experience,1,Caused side effect,1,1344,FALSE,,,,,"for your information, my numbers were so high, went on methotrexate and <font color=""blue"">enbrel</font>, then had <font color=""red"">bad liver</font> enzymes to the point I had to stop treatment for all conditions."
711484826,FALSE,finalized,3,4/29/15 19:56,Personal experience,1,Caused side effect,1,1345,FALSE,,,,,"I get worse red spots and <font color=""red"">headaches</font> from <font color=""blue"">Rebif</font> on a bad shot day!"
711484827,FALSE,finalized,3,4/29/15 18:32,Personal experience,1,Caused side effect,1,1346,FALSE,,,,,"My problems with <font color=""blue"">Warfarin</font> started with an <font color=""red"">upset stomach</font> after I ate and then sort of a spastic colon reaction (nice way of saying -- diarhea)."
711484828,FALSE,finalized,3,4/30/15 4:31,Impersonal experience,1,Caused side effect,1,1347,FALSE,,,,,"And, just so you know, a common complaint about <font color=""blue"">Lyrica</font> is <font color=""red"">weight gain</font>."
711484829,FALSE,finalized,3,4/29/15 17:49,Impersonal experience,0.7059,Other,0.7059,1348,FALSE,,,,,"Additionally I would have my <font color=""blue"">cortisol</font> levels checked to see if you are exhausting your adrenal glands from the <font color=""red"">high anxiety</font>."
711484830,FALSE,finalized,3,4/29/15 20:53,Personal experience,1,Caused side effect,1,1349,FALSE,,,,,"I have recently started taking <font color=""blue"">Paxil</font> for anxiety, but the side effects are awful, sleepy, nausea, <font color=""red"">shakiness</font> ..."
711484831,FALSE,finalized,3,4/29/15 20:36,Personal experience,1,Caused side effect,1,1350,FALSE,,,,,"Then this month at her regular cycle time she started <font color=""red"">spotting</font> (which is a common side affect of <font color=""blue"">Depo</font>).."
711484832,FALSE,finalized,3,4/30/15 1:04,Personal experience,1,Caused side effect,0.7014,1351,FALSE,,,,,"I have also developed a major case of <font color=""red"">oral thrush</font> while taking the <font color=""blue"">antibiotics</font> prescribed."
711484833,FALSE,finalized,3,4/29/15 21:18,Personal experience,1,Caused side effect,1,1352,FALSE,,,,,"I don't want to go off <font color=""blue"">lexapro</font>--have been on it for many years and gradually over the last months have had a lot of <font color=""red"">hair loss</font>."
711484834,FALSE,finalized,3,4/30/15 4:31,Personal experience,1,Caused side effect,0.38,1353,FALSE,,,,,"When I take <font color=""blue"">metamucil</font> it gives me gasor any type of broccli or cauliflower , bad <font color=""red"">gas</font> , with just one dose a day, and yes I havent lost weighteither."
711484835,FALSE,finalized,3,4/29/15 18:24,Personal experience,0.6667,Caused side effect,1,1354,FALSE,,,,,"I'll be honest and tell you in advance that one drawback to ongoing use of meds such as <font color=""blue"">vicodin</font>, percocet, etc is <font color=""red"">constipation</font>."
711484836,FALSE,finalized,3,4/29/15 22:08,Personal experience,1,Caused side effect,1,1355,FALSE,,,,,"I take <font color=""blue"">20mg of celexa</font> a day and in the beginning I had side effects like <font color=""red"">headaches</font>, first couple of weeks I was really tired, and dry mouth but other than that I felt normal."
711484837,FALSE,finalized,3,4/29/15 17:58,Impersonal experience,1,Caused side effect,1,1356,FALSE,,,,,"As the number of <font color=""blue"">vaccines</font> increased, the rate of <font color=""red"">autism</font> among children exploded."
711484838,FALSE,finalized,3,4/29/15 22:25,Impersonal experience,0.3333,Other,0.6667,1357,FALSE,,,,,"Absorption of the <font color=""blue"">insulin</font> is uneven and slow when <font color=""red"">scar</font> tissue is present."
711484839,FALSE,finalized,3,4/29/15 17:01,Impersonal experience negated,0.6792,Caused side effect,1,1358,FALSE,,,,,"You can also ask about using <font color=""blue"">Levemir</font>, which I understand doesn't have that <font color=""red"">burning</font> sting to it."
711484840,FALSE,finalized,3,4/30/15 0:28,Personal experience,1,Was effective against,1,1359,FALSE,,,,,"<font color=""blue"">Protonix</font> helped a lot with nausea as well as <font color=""red"">diarrhea</font> type stuff."
711484841,FALSE,finalized,3,4/29/15 17:58,Personal experience,1,Caused side effect,1,1360,FALSE,,,,,"I have a sinus problem which was made worse from elective surgery so <font color=""blue"">norvasc</font> made my sinuses and allergies worse, but other than that and <font color=""red"">dry skin</font>, it did not make me tired."
711484842,FALSE,finalized,3,4/29/15 22:56,Personal experience,0.64,Caused side effect,1,1361,FALSE,,,,,"I am married to a type 2, an <font color=""red"">obese</font> man who was exposing himself (whether inherently or due to his metabolism and genetics) to too much HFCS and other sugar, as well as <font color=""blue"">starch</font>."
711484843,FALSE,finalized,3,4/30/15 0:54,Personal experience,1,Caused side effect,0.6789,1362,FALSE,,,,,"I just went back on <font color=""blue"">Metformin</font> last week and started getting <font color=""red"">headaches</font> every morning."
711484844,FALSE,finalized,3,4/29/15 22:02,Personal experience,1,Caused side effect,0.6731,1363,FALSE,,,,,"<font color=""red"">Fatigue</font> and Sleepiness							I have been taking Mobic for a week now, switching from <font color=""blue"">Vioxx</font>."
711484845,FALSE,finalized,3,4/29/15 16:46,Impersonal experience,0.6739,Caused side effect,1,1364,FALSE,,,,,"If you experience a <font color=""red"">rapid heartbeat</font>, agitation, or hyperactivity - reduce or stop taking <font color=""blue"">L- phenylalanine</font>."
711484846,FALSE,finalized,3,4/29/15 16:52,Question,0.6275,Caused side effect,1,1365,FALSE,,,,,"Darryl6969					replied March 18th, 2013					  				    												    Champix side affects				    										    																		I havent read all the posts but has anyone considered that the <font color=""red"">depression</font> is from the lack of nicotine and not the <font color=""blue"">champix</font>."
711484847,FALSE,finalized,3,4/29/15 18:22,Personal experience,1,Caused side effect,0.6346,1366,FALSE,,,,,"I had a <font color=""red"">cyst</font> going into my first cycle of IUI after a failed <font color=""blue"">clomid</font> cycle."
711484848,FALSE,finalized,3,4/29/15 22:17,Impersonal experience,1,Caused side effect,1,1367,FALSE,,,,,"early signs of <font color=""blue"">lithium</font> toxicity, such as nausea, vomiting, <font color=""red"">diarrhea</font>, drowsiness, muscle weakness, tremor, lack of coordination, blurred vision, or ringing in your ears."
711484849,FALSE,finalized,3,4/29/15 18:15,Personal experience,0.6327,Other,1,1368,FALSE,,,,,"Also,has had multiple fusions and scar tissue removal, <font color=""blue"">steroids</font>, <font color=""red"">spinal blocks</font>, acupuncture, narcotics, holistic healing."
711484850,FALSE,finalized,3,4/29/15 16:53,Personal experience,0.6777,Is prescibed for,0.6777,1369,FALSE,,,,,"Hi, I am curious about taking tylenol 1, I am on treatment for hep C <font color=""blue"">pegasys</font> and ribavarin, I have <font color=""red"">Ra</font> and fybro and soriatic arthritis so this treatment is very painful for my body."
711484851,FALSE,finalized,3,4/29/15 22:35,Personal experience,1,Caused side effect,1,1370,FALSE,,,,,"<font color=""blue"">Celebrex</font> worked very well  for me,but I started having <font color=""red"">stomach problems</font>, and my insurance did not coverCelebrex."
711484852,FALSE,finalized,3,4/30/15 3:27,Personal experience,0.6939,Is prescibed for,0.6939,1371,FALSE,,,,,"I also got a prescription for <font color=""blue"">Azelastine</font> last year for him that he only used once and then the doc said he doesn't have <font color=""red"">allergies</font> so don't do anything like that."
711484853,FALSE,finalized,3,4/29/15 18:17,Personal experience,1,Caused side effect,1,1372,FALSE,,,,,"Took <font color=""blue"">celebrex</font> for about 2 years, then started having very severe lower <font color=""red"">abdominal pains</font> that no one could figure out!"
711484854,FALSE,finalized,3,4/29/15 16:57,Impersonal experience,1,Caused side effect,0.3404,1373,FALSE,,,,,"Type 2's who are <font color=""red"">insulin resistant</font> and not on <font color=""blue"">insulin</font> don't have the ability to correct with insulin when we overeat."
711484855,FALSE,finalized,3,4/29/15 17:00,Personal experience,1,Caused side effect,0.6914,1374,FALSE,,,,,"I had <font color=""red"">fever</font> when I first got crohn's 106 then came obstuction followed by 9ft removedright now <font color=""blue"">pred</font> and entocort, vicodon when needed, plus sleeping meds,restoril and seraxartist guy                Back to Top"
711484856,FALSE,finalized,3,4/29/15 17:00,Question,0.6845,Caused side effect,0.3533,1375,FALSE,,,,,"I wonder if <font color=""blue"">xanax</font> will help both anxiety and depression for me, and will I get over the <font color=""red"">sleepiness</font>?"
711484857,FALSE,finalized,3,4/29/15 19:37,Personal experience,1,Caused side effect,1,1376,FALSE,,,,,"I went off <font color=""blue"">Lexapro</font> 2-years ago after <font color=""red"">withdrawal symptoms</font> and 2-cataract surgeries."
711484858,FALSE,finalized,3,4/29/15 17:52,Impersonal experience,0.6875,Caused side effect,1,1377,FALSE,,,,,"Its not that Im opposed to narcotics, I am <font color=""red"">allergic</font> to coedine though and am afraid of a reaction to <font color=""blue"">morphine</font>."
711484859,FALSE,finalized,3,4/29/15 19:15,Personal experience,1,Caused side effect,1,1378,FALSE,,,,,"Hi All, Well, its been two months since I admitted my <font color=""red"">addiction</font> to <font color=""blue"">Oxycontin</font>."
711484860,FALSE,finalized,3,4/29/15 21:18,Impersonal experience,0.6471,Caused side effect,1,1379,FALSE,,,,,"The pressure created by the <font color=""blue"">HC</font> caused the <font color=""red"">papilledema</font> if you have any, the intracranial pressure, etc.."
711484861,FALSE,finalized,3,4/29/15 22:35,Impersonal experience,0.6316,Caused side effect,1,1380,FALSE,,,,,"If you're doing ok you might want to wait on the <font color=""blue"">Lithium</font> as it can can sleepiness and some <font color=""red"">weight gain</font>."
711484862,FALSE,finalized,3,4/29/15 21:31,Personal experience,1,Is prescibed for,0.68,1381,FALSE,,,,,"<font color=""blue"">provigil</font> was ok for a while and then I think my <font color=""red"">liver enzymes</font> got used to it."
711484863,FALSE,finalized,3,4/29/15 17:21,Personal experience negated,0.3529,Other,1,1382,FALSE,,,,,"I will be asking my doctor about taking small <font color=""blue"">doses of asprin</font>, and blood pressure medication but prefer to use natural medicinesThis is my second pregnancy and I have had no <font color=""red"">miscarriages</font> or abortions."
711484864,FALSE,finalized,3,4/29/15 17:00,Personal experience,1,Caused side effect,1,1383,FALSE,,,,,"I have had to increase my <font color=""blue"">Synthroid</font> from 200 to 237mcg and find I am <font color=""red"">sweating</font> more when sleeping."
711484865,FALSE,finalized,3,4/30/15 6:08,Impersonal experience,0.6883,Other,0.6623,1384,FALSE,,,,,"Yup, <font color=""blue"">progesterone</font> basically brings on all the same side effects as <font color=""red"">AF</font>."
711484866,FALSE,finalized,3,4/30/15 3:34,Personal experience,1,Caused side effect,1,1385,FALSE,,,,,"I have the <font color=""blue"">mirena IUD</font> since April this year and started <font color=""red"">bleeding</font> for two months."
