disease name,other names,RX/OTC,drug,generic name,drug class,brand names,pregnancy label,CSA label
glomerulonephritis,acute glomerulonephritis|chronic glomerulonephritis|crescentic glomerulonephritis|diffuse proliferative glomerulonephritis|membranoproliferative glomerulonephritis|membranous glomerulonephritis|membranous nephropathy|rapidly progressive glomerulonephritis,rx,bicillin l-a,penicillin g benzathine,natural-penicillins,bicillin l-a,b,n
glucagonoma,,rx,octreotide,octreotide,somatostatin-and-somatostatin-analogs,sandostatin|sandostatin lar depot|benfyzia,b,n
gnathostomiasis,,rx,albendazole,albendazole,anthelmintics,albenza,c,n
gnathostomiasis,,rx,albenza,albendazole,anthelmintics,albenza,c,n
gold poisoning severe,,rx,bal in oil,dimercaprol,antidotes,bal in oil,c,n
gold poisoning severe,,rx,dimercaprol,dimercaprol,antidotes,bal in oil,c,n
gonadotropin inhibition,,rx,ganirelix,ganirelix,gonadotropin-releasing-hormone-antagonists,antagon|ganirelix acetate,x,n
gonadotropin inhibition,,rx,ethinyl estradiol|levonorgestrel,ethinyl estradiol/levonorgestrel,contraceptives,amethyst|aviane|balcoltra|falmina|levlen|lillow|orsythia|vienva,x,n
gonadotropin inhibition,,rx,ethinyl estradiol|norgestimate,ethinyl estradiol/norgestimate,contraceptives,estarylla|femynor|mono-linyah|mononessa|ortho tri-cyclen|previfem|sprintec|tri-lo-marzia|trinessa|ortho tri-cyclen lo|tri-sprintec|tri-previfem|mili|tri-lo-sprintec|tri-linyah|tri-estarylla|trinessa lo|tri-lo-estarylla|tri femynor|vylibra|tri-vylibra|tri-mili|tri-vylibra lo|tri-lo-mili|ortho-cyclen|ortho tri-cyclen lo|tri-sprintec|tri-previfem|mili|tri-lo-sprintec|tri-linyah|tri-estarylla|trinessa lo|tri-lo-estarylla|tri femynor|vylibra|tri-vylibra|tri-mili|tri-vylibra lo|tri-lo-mili,x,n
gonadotropin inhibition,,rx,ethinyl estradiol|norethindrone,ethinyl estradiol/norethindrone,contraceptives,femhrt 0.5 mg/2.5 mcg|fyavolv|jevantique lo|jinteli,x,n
gonadotropin inhibition,,rx,lutera,,contraceptives,,x,n
gonadotropin inhibition,,rx,sprintec,ethinyl estradiol/norgestimate,contraceptives,estarylla|femynor|mono-linyah|mononessa|ortho tri-cyclen|previfem|sprintec|tri-lo-marzia|trinessa,x,n
gonadotropin inhibition,,rx,jolessa,ethinyl estradiol/levonorgestrel,contraceptives,amethia|amethia lo|camrese|camrese lo|daysee|introvale|jolessa|loseasonique|quartette|quasense|seasonale|seasonique,x,n
gonadotropin inhibition,,rx,desogestrel|ethinyl estradiol,ethinyl estradiol/desogestrel,contraceptives,apri|azurette|bekyree|caziant|cyred|emoquette|enskyce|isibloom|juleber|kalliga|kariva|mircette|pimtrea|reclipsen|simliya|velivet|viorele|volnea|ortho-cept|cyclessa|solia|cesia|kimidess|cyred eq|desogen|ortho-cept|cyclessa|solia|cesia|kimidess|cyred eq,x,n
gonadotropin inhibition,,rx,aviane,ethinyl estradiol/levonorgestrel,contraceptives,,x,n
gonadotropin inhibition,,rx,loseasonique,ethinyl estradiol/levonorgestrel,contraceptives,,x,n
gonadotropin inhibition,,rx,seasonale,ethinyl estradiol/levonorgestrel,contraceptives,,x,n
gonadotropin inhibition,,rx,tri-lo-sprintec,ethinyl estradiol/norgestimate,contraceptives,estarylla|femynor|mili|mono-linyah|mononessa|ortho tri-cyclen lo|ortho-cyclen|previfem|sprintec 28|tri femynor|tri-estarylla|tri-linyah|tri-lo-estarylla|tri-lo-marzia|tri-lo-mili|tri-lo-sprintec|tri-mili|tri-previfem|tri-sprintec|tri-vylibra|tri-vylibra lo|trinessa|trinessa lo|vylibra|ortho tri-cyclen (28)|ortho tri-cyclen lo|ortho-cyclen (28)|previfem|sprintec 28|tri femynor|tri-estarylla|tri-linyah|tri-lo-estarylla|tri-lo-marzia|tri-lo-mili|tri-lo-sprintec|tri-mili|tri-previfem|tri-sprintec|tri-vylibra|tri-vylibra lo|trinessa (28)|trinessa lo|vylibra,x,n
gonadotropin inhibition,,rx,levora,,contraceptives,,x,n
gonadotropin inhibition,,rx,seasonique,ethinyl estradiol/levonorgestrel,contraceptives,,x,n
gonadotropin inhibition,,rx,tri-sprintec,ethinyl estradiol/norgestimate,contraceptives,estarylla|femynor|mili|mono-linyah|mononessa|ortho tri-cyclen lo|ortho-cyclen|previfem|sprintec 28|tri femynor|tri-estarylla|tri-linyah|tri-lo-estarylla|tri-lo-marzia|tri-lo-mili|tri-lo-sprintec|tri-mili|tri-previfem|tri-sprintec|tri-vylibra|tri-vylibra lo|trinessa|trinessa lo|vylibra|ortho tri-cyclen (28)|ortho tri-cyclen lo|ortho-cyclen (28)|previfem|sprintec 28|tri femynor|tri-estarylla|tri-linyah|tri-lo-estarylla|tri-lo-marzia|tri-lo-mili|tri-lo-sprintec|tri-mili|tri-previfem|tri-sprintec|tri-vylibra|tri-vylibra lo|trinessa (28)|trinessa lo|vylibra,x,n
gonadotropin inhibition,,rx,amethia lo,ethinyl estradiol/levonorgestrel,contraceptives,amethia|amethia lo|camrese|camrese lo|daysee|introvale|jolessa|loseasonique|quartette|quasense|seasonale|seasonique,x,n
gonadotropin inhibition,,rx,camreselo,ethinyl estradiol/levonorgestrel,contraceptives,amethia|amethia lo|camrese|camrese lo|daysee|introvale|jolessa|loseasonique|quartette|quasense|seasonale|seasonique,x,n
gonadotropin inhibition,,rx,chateal,,contraceptives,,x,n
gonadotropin inhibition,,rx,lessina,levonorgestrel/ethinyl estradiol,contraceptives,,x,n
gonadotropin inhibition,,rx,orsythia,ethinyl estradiol/levonorgestrel,contraceptives,amethyst|aviane|balcoltra|falmina|levlen|lillow|orsythia|vienva,x,n
gonadotropin inhibition,,rx,cryselle,ethinyl estradiol/norgestrel,contraceptives,cryselle 28|low-ogestrel|ogestrel-28,x,n
gonadotropin inhibition,,rx,enpresse,levonorgestrel/ethinyl estradiol,contraceptives,,x,n
gonadotropin inhibition,,rx,ethinyl estradiol|norgestrel,ethinyl estradiol/norgestrel,contraceptives,cryselle 28|low-ogestrel|ogestrel-28|lo/ovral-28|ovral|ovral-28|low-ogestrel-21|ovral-21|elinest|lo/ovral-21|lo/ovral-28|ovral|ovral-28|low-ogestrel-21|ovral-21|elinest,x,n
gonadotropin inhibition,,rx,falmina,ethinyl estradiol/levonorgestrel,contraceptives,amethyst|aviane|balcoltra|falmina|levlen|lillow|orsythia|vienva,x,n
gonadotropin inhibition,,rx,kurvelo,,contraceptives,,x,n
gonococcal infection disseminated,,rx,ciprofloxacin,ciprofloxacin,quinolones,,c,n
gonococcal infection disseminated,,rx,cefixime,cefixime,third-generation-cephalosporins,suprax,b,n
gonococcal infection disseminated,,rx,levofloxacin,levofloxacin,quinolones,levaquin,c,n
gonococcal infection disseminated,,rx,ceftriaxone,ceftriaxone,third-generation-cephalosporins,rocephin|rocephin im convenience kit|rocephin add-vantage,b,n
gonococcal infection disseminated,,rx,cipro,ciprofloxacin,quinolones,,c,n
gonococcal infection disseminated,,rx,suprax,cefixime,third-generation-cephalosporins,suprax,b,n
gonococcal infection disseminated,,rx,cefuroxime,cefuroxime,second-generation-cephalosporins,ceftin|kefurox|zinacef|zinacef add-vantage|zinacef twistvial,b,n
gonococcal infection disseminated,,rx,levaquin,levofloxacin,quinolones,,c,n
gonococcal infection disseminated,,rx,cipro xr,,quinolones,,c,n
gonococcal infection disseminated,,rx,cipro i.v.,ciprofloxacin,quinolones,cipro i.v.,c,n
gonococcal infection disseminated,,rx,ceftin,cefuroxime,second-generation-cephalosporins,,b,n
gonococcal infection disseminated,,rx,floxin,ofloxacin,quinolones,,c,n
gonococcal infection disseminated,,rx,ofloxacin,ofloxacin,quinolones,floxin|floxin i.v.,c,n
gonococcal infection disseminated,,rx,penicillin g potassium,penicillin g potassium,natural-penicillins,pfizerpen,b,n
gonococcal infection disseminated,,rx,zinacef,cefuroxime injection,second-generation-cephalosporins,zinacef,b,n
gonococcal infection disseminated,,rx,cefotaxime,cefotaxime,third-generation-cephalosporins,claforan|claforan add-vantage,b,n
gonococcal infection disseminated,,rx,cefpodoxime,cefpodoxime,third-generation-cephalosporins,vantin,b,n
gonococcal infection disseminated,,rx,claforan,cefotaxime,third-generation-cephalosporins,claforan,b,n
gonococcal infection disseminated,,rx,penicillin g sodium,penicillin g sodium,natural-penicillins,,b,n
gonococcal infection disseminated,,rx,pfizerpen,penicillin g potassium,natural-penicillins,pfizerpen,b,n
gonococcal infection uncomplicated,gonorrhea,rx,azithromycin,azithromycin,macrolides,,b,n
gonococcal infection uncomplicated,gonorrhea,rx,ceftriaxone,ceftriaxone,third-generation-cephalosporins,rocephin|rocephin im convenience kit|rocephin add-vantage,b,n
gonococcal infection uncomplicated,gonorrhea,rx,ciprofloxacin,ciprofloxacin,quinolones,,c,n
gonococcal infection uncomplicated,gonorrhea,rx,zithromax,azithromycin,macrolides,,b,n
gonococcal infection uncomplicated,gonorrhea,rx,doxycycline,doxycycline,miscellaneous-antimalarials,,d,n
gonococcal infection uncomplicated,gonorrhea,rx,azithromycin dose pack,azithromycin,macrolides,azithromycin 3 day dose pack|azithromycin 5 day dose pack|zithromax|zithromax iv|zithromax tri-pak|zithromax z-pak,b,n
gonococcal infection uncomplicated,gonorrhea,rx,levofloxacin,levofloxacin,quinolones,levaquin,c,n
gonococcal infection uncomplicated,gonorrhea,rx,cipro,ciprofloxacin,quinolones,,c,n
gonococcal infection uncomplicated,gonorrhea,rx,cefixime,cefixime,third-generation-cephalosporins,suprax,b,n
gonococcal infection uncomplicated,gonorrhea,rx,cefuroxime,cefuroxime,second-generation-cephalosporins,ceftin|kefurox|zinacef|zinacef add-vantage|zinacef twistvial,b,n
gonococcal infection uncomplicated,gonorrhea,rx,suprax,cefixime,third-generation-cephalosporins,suprax,b,n
gonococcal infection uncomplicated,gonorrhea,rx,tetracycline,tetracycline,tetracyclines,,d,n
gonococcal infection uncomplicated,gonorrhea,rx,levaquin,levofloxacin,quinolones,,c,n
gonococcal infection uncomplicated,gonorrhea,rx,ceftin,cefuroxime,second-generation-cephalosporins,,b,n
gonococcal infection uncomplicated,gonorrhea,rx,achromycin v,,tetracyclines,,d,n
gonococcal infection uncomplicated,gonorrhea,rx,acticlate,doxycycline tablets/capsules,tetracyclines,acticlate|adox pak 2/100|adoxa|adoxa pak 1/100|adoxa pak 1/150|monodox|morgidox|oraxyl|targadox|vibramycin|avidoxy|monodox|morgidox|oraxyl|targadox|vibramycin,d,n
gonococcal infection uncomplicated,gonorrhea,rx,adoxa,doxycycline tablets/capsules,miscellaneous-antimalarials,acticlate|adox pak 2/100|adoxa|adoxa pak 1/100|adoxa pak 1/150|monodox|morgidox|oraxyl|targadox|vibramycin|avidoxy|monodox|morgidox|oraxyl|targadox|vibramycin,d,n
gonococcal infection uncomplicated,gonorrhea,rx,adoxa ck,doxycycline,miscellaneous-antimalarials,,d,n
gonococcal infection uncomplicated,gonorrhea,rx,adoxa tt,doxycycline,miscellaneous-antimalarials,,d,n
gonococcal infection uncomplicated,gonorrhea,rx,alodox,,miscellaneous-antimalarials,,d,n
gonococcal infection uncomplicated,gonorrhea,rx,avidoxy,doxycycline tablets/capsules,miscellaneous-antimalarials,acticlate|adox pak 2/100|adoxa|adoxa pak 1/100|adoxa pak 1/150|monodox|morgidox|oraxyl|targadox|vibramycin|avidoxy|monodox|morgidox|oraxyl|targadox|vibramycin,d,n
gonococcal infection uncomplicated,gonorrhea,rx,cipro i.v.,ciprofloxacin,quinolones,cipro i.v.,c,n
gonococcal infection uncomplicated,gonorrhea,rx,cipro xr,,quinolones,,c,n
gonococcal infection uncomplicated,gonorrhea,rx,doryx,doxycycline delayed-release tablets,miscellaneous-antimalarials,doryx,d,n
gonococcal infection uncomplicated,gonorrhea,rx,doryx mpc,doxycycline,,,d,n
gout prophylaxis,,rx,colchicine,colchicine,antigout-agents,colcrys|mitigare|gloperba,c,n
gout prophylaxis,,rx,colcrys,colchicine,antigout-agents,,c,n
gout prophylaxis,,rx,mitigare,colchicine,antigout-agents,colcrys|mitigare,c,n
gout,,rx,allopurinol,allopurinol,antigout-agents,,c,n
gout,,rx,uloric,febuxostat,antihyperuricemic-agents,,c,n
gout,,rx,zyloprim,allopurinol,antigout-agents,zyloprim,c,n
gout,,rx,aloprim,allopurinol injection,antigout-agents,aloprim,c,n
gout,,rx,febuxostat,febuxostat,antihyperuricemic-agents,uloric,c,n
gout,,rx,krystexxa,pegloticase,antihyperuricemic-agents,,c,n
gout,,rx,probenecid,probenecid,antigout-agents,benemid,n,n
gout,,rx,pegloticase,pegloticase,antihyperuricemic-agents,krystexxa,c,n
gout,,rx,lesinurad,lesinurad,antihyperuricemic-agents,zurampic,,n
gout,,rx,rilonacept,rilonacept,interleukin-inhibitors,arcalyst,c,n
gouty arthritis,,rx,prednisone,prednisone,glucocorticoids,,c,n
gouty arthritis,,rx,probenecid/colchicine,,antigout-agents,,n,n
gouty arthritis,,rx,colchicine|probenecid,colchicine/probenecid,antigout-agents,,n,n
gouty arthritis,,rx,dexamethasone,dexamethasone,glucocorticoids,,c,n
gouty arthritis,,rx,triamcinolone,triamcinolone,glucocorticoids,,c,n
gouty arthritis,,rx,betamethasone,betamethasone,glucocorticoids,celestone soluspan|celestone phosphate|selestoject|cell-u-jec|adbeon|beta-phos/ac|celestone|celestone phosphate|selestoject|cell-u-jec|adbeon|beta-phos/ac,c,n
gouty arthritis,,rx,dexamethasone intensol,dexamethasone,glucocorticoids,baycadron|dexamethasone intensol|dexpak 10 day taperpak|dexpak 13 daytaperpak|dexpak 6 daytaperpak,c,n
gouty arthritis,,rx,aristospan,triamcinolone,glucocorticoids,,c,n
gouty arthritis,,rx,probenecid,probenecid,antigout-agents,benemid,n,n
gouty arthritis,,rx,celestone soluspan,betamethasone,glucocorticoids,celestone soluspan,c,n
gouty arthritis,,rx,kenalog-10,triamcinolone,glucocorticoids,,c,n
gouty arthritis,,rx,clinacort,triamcinolone,glucocorticoids,,c,n
gouty arthritis,,rx,cortisone,cortisone,glucocorticoids,cortone acetate,n,n
gouty arthritis,,rx,kenalog-40,triamcinolone,glucocorticoids,kenalog-40|zilretta,c,n
gouty arthritis,,rx,cortone acetate,cortisone,glucocorticoids,cortone acetate,n,n
gouty arthritis,,rx,de-sone la,dexamethasone,glucocorticoids,de-sone la|dexacen-4|dexasone|dexasone la|solurex|solurex la,c,n
gouty arthritis,,rx,dexpak taperpak,dexamethasone,glucocorticoids,baycadron|dexamethasone intensol|dexpak 10 day taperpak|dexpak 13 daytaperpak|dexpak 6 daytaperpak,c,n
gouty arthritis,,rx,dxevo,,glucocorticoids,,c,n
graft versus host disease,gvhd,rx,prednisone,prednisone,glucocorticoids,,c,n
graft versus host disease,gvhd,rx,tacrolimus,tacrolimus,calcineurin-inhibitors,astagraf xl|envarsus xr|prograf|hecoria,c,n
graft versus host disease,gvhd,rx,ibrutinib,ibrutinib,btk-inhibitors,imbruvica,d,n
graft versus host disease,gvhd,rx,mycophenolate mofetil,mycophenolate mofetil,selective-immunosuppressants,cellcept,d,n
graft versus host disease,gvhd,rx,trexall,methotrexate,antimetabolites,trexall|xatmep,x,n
graft versus host disease,gvhd,rx,cyclosporine,cyclosporine,calcineurin-inhibitors,gengraf|neoral|sandimmune,c,n
graft versus host disease,gvhd,rx,methotrexate,methotrexate,antimetabolites,,x,n
graft versus host disease,gvhd,rx,imbruvica,ibrutinib,btk-inhibitors,,d,n
graft versus host disease,gvhd,rx,jakafi,ruxolitinib,multikinase-inhibitors,,c,n
graft versus host disease,gvhd,rx,ruxolitinib,ruxolitinib,multikinase-inhibitors,jakafi,c,n
gram negative infection,,rx,colistimethate,colistimethate,inhaled-anti-infectives,coly mycin m,c,n
gram negative infection,,rx,coly mycin m,colistimethate,inhaled-anti-infectives,coly mycin m,c,n
gram negative infection,,rx,penicillin g potassium,penicillin g potassium,natural-penicillins,pfizerpen,b,n
gram negative infection,,rx,pfizerpen,penicillin g potassium,natural-penicillins,pfizerpen,b,n
gram negative infection,,rx,penicillin g sodium,penicillin g sodium,natural-penicillins,,b,n
granuloma annulare,,rx,fluocinonide,fluocinonide topical,topical-steroids,fluocinonide-e|fluovix|vanos,c,n
granuloma annulare,,rx,halobetasol,halobetasol topical,topical-steroids,bryhali|lexette|ultravate|ultravate x ointment,c,n
granuloma annulare,,rx,isotretinoin,isotretinoin,miscellaneous-antineoplastics,absorica|amnesteem|claravis|myorisan|sotret|zenatane|accutane|absorica ld,x,n
granuloma annulare,,rx,claravis,isotretinoin,miscellaneous-antineoplastics,absorica|amnesteem|claravis|myorisan|sotret|zenatane,x,n
granuloma annulare,,rx,amnesteem,isotretinoin,miscellaneous-antineoplastics,absorica|amnesteem|claravis|myorisan|sotret|zenatane,x,n
granuloma annulare,,rx,myorisan,isotretinoin,miscellaneous-antineoplastics,absorica|amnesteem|claravis|myorisan|sotret|zenatane,x,n
granuloma annulare,,rx,sotret,isotretinoin,miscellaneous-antineoplastics,absorica|amnesteem|claravis|myorisan|sotret|zenatane,x,n
granuloma inguinale,,rx,azithromycin,azithromycin,macrolides,,b,n
granuloma inguinale,,rx,doxycycline,doxycycline,miscellaneous-antimalarials,,d,n
granuloma inguinale,,rx,minocycline,minocycline,tetracyclines,,d,n
granuloma inguinale,,rx,azithromycin dose pack,azithromycin,macrolides,azithromycin 3 day dose pack|azithromycin 5 day dose pack|zithromax|zithromax iv|zithromax tri-pak|zithromax z-pak,b,n
granuloma inguinale,,rx,bactrim,sulfamethoxazole/trimethoprim,sulfonamides,,d,n
granuloma inguinale,,rx,sulfamethoxazole|trimethoprim,sulfamethoxazole/trimethoprim,sulfonamides,bactrim|bactrim ds|bactrim i.v.|septra i.v.|smz-tmp ds|sulfatrim pediatric|sulfatrim|bethaprim|cotrim|uroplus|uroplus ds|cotrim ds|bactrim pediatric|bethaprim pediatric|sulfatrim suspension|cotrim pediatric|septra ds|septra|sulfatrim|bethaprim|cotrim|uroplus|uroplus ds|cotrim ds|bactrim pediatric|bethaprim pediatric|sulfatrim suspension|cotrim pediatric|septra ds,d,n
granuloma inguinale,,rx,ciprofloxacin,ciprofloxacin,quinolones,,c,n
granuloma inguinale,,rx,cipro,ciprofloxacin,quinolones,,c,n
granuloma inguinale,,rx,bactrim ds,sulfamethoxazole/trimethoprim tablets,sulfonamides,bactrim|bactrim ds,d,n
granuloma inguinale,,rx,cipro xr,,quinolones,,c,n
granuloma inguinale,,rx,zithromax,azithromycin,macrolides,,b,n
granuloma inguinale,,rx,cipro i.v.,ciprofloxacin,quinolones,cipro i.v.,c,n
granuloma inguinale,,rx,doxy 100,doxycycline injection,miscellaneous-antimalarials,doxy 100,d,n
granuloma inguinale,,rx,doryx,doxycycline delayed-release tablets,miscellaneous-antimalarials,doryx,d,n
granuloma inguinale,,rx,doryx mpc,doxycycline,,,d,n
granuloma inguinale,,rx,monodox,doxycycline tablets/capsules,miscellaneous-antimalarials,acticlate|adox pak 2/100|adoxa|adoxa pak 1/100|adoxa pak 1/150|monodox|morgidox|oraxyl|targadox|vibramycin|avidoxy|monodox|morgidox|oraxyl|targadox|vibramycin,d,n
granuloma inguinale,,rx,vibramycin,doxycycline suspension,miscellaneous-antimalarials,vibramycin,d,n
granuloma inguinale,,rx,morgidox,doxycycline tablets/capsules,miscellaneous-antimalarials,acticlate|adox pak 2/100|adoxa|adoxa pak 1/100|adoxa pak 1/150|monodox|morgidox|oraxyl|targadox|vibramycin|avidoxy|monodox|morgidox|oraxyl|targadox|vibramycin,d,n
granuloma inguinale,,rx,oraxyl,doxycycline tablets/capsules,miscellaneous-antimalarials,acticlate|adox pak 2/100|adoxa|adoxa pak 1/100|adoxa pak 1/150|monodox|morgidox|oraxyl|targadox|vibramycin|avidoxy|monodox|morgidox|oraxyl|targadox|vibramycin,d,n
granuloma inguinale,,rx,septra ds,sulfamethoxazole/trimethoprim,sulfonamides,,d,n
granuloma inguinale,,rx,co-trimoxazole,,sulfonamides,,d,n
granuloma inguinale,,rx,septra,sulfamethoxazole/trimethoprim,sulfonamides,,d,n
granuloma inguinale,,rx,sulfatrim pediatric,sulfamethoxazole/trimethoprim,sulfonamides,,d,n
granuloma inguinale,,rx,minocin for injection,,tetracyclines,,d,n
granulomatosis with polyangiitis,wegener's granulomatosis,rx,rituxan,rituximab,antirheumatics,,c,n
granulomatosis with polyangiitis,wegener's granulomatosis,rx,azathioprine,azathioprine,antirheumatics,azasan|imuran,d,n
granulomatosis with polyangiitis,wegener's granulomatosis,rx,rituximab,rituximab,antirheumatics,rituxan|ruxience|truxima,c,n
granulomatosis with polyangiitis,wegener's granulomatosis,rx,cyclophosphamide,cyclophosphamide,alkylating-agents,cytoxan|neosar|cytoxan lyophilized,d,n
