,disease name,other names,RX/OTC,drug,generic name,drug class,brand names,pregnancy label,CSA label,cui_from_generic,cui_from_brand,cui_combined_gen_brand,rxnorms_from_CUI
8678,migraine prophylaxis,,rx,calan sr,verapamil long-acting tablets,calcium-channel-blocking-agents,calan sr|isoptin sr,c,n,,,,
8679,migraine prophylaxis,,rx,clonazepam,clonazepam,benzodiazepine-anticonvulsants,,d,4,C0009011,C1272460|C1705112,C0009011|C1272460|C1705112,"estrogens, esterified (usp)/methyltestosterone"
8680,migraine prophylaxis,,rx,divalproex sodium,divalproex sodium,fatty-acid-derivative-anticonvulsants,depakote|depakote er|depakote sprinkles|depakote,d,n,C0886883,,C0886883,
8681,migraine prophylaxis,,rx,tenormin,atenolol,cardioselective-beta-blockers,,d,n,C0004147,C1272460|C1705112,C0004147|C1272460|C1705112,aluminum hydroxide/magnesium hydroxide/magnesium trisilicate chewable product
8682,migraine prophylaxis,,rx,zonisamide,zonisamide,carbonic-anhydrase-inhibitor-anticonvulsants,zonegran,c,n,C0078844,C0876224,C0078844|C0876224,chlophedianol hydrochloride 60 mg/ml
8683,migraine prophylaxis,,rx,depakote er,divalproex sodium,fatty-acid-derivative-anticonvulsants,depakote|depakote er|depakote sprinkles,d,n,C0886883,,C0886883,
8684,migraine prophylaxis,,rx,inderal la,propranolol,group-ii-antiarrhythmics,hemangeol|inderal la|inderal xl|innopran xl,c,n,C0033497,,C0033497,"synthetic conjugated estrogens, a"
8685,migraine prophylaxis,,rx,olmesartan,olmesartan,angiotensin-ii-inhibitors,benicar,d,n,C1098320,C1122245,C1098320|C1122245,heparin injectable product
8686,migraine prophylaxis,,rx/otc,vitamin b2,riboflavin,vitamins,b2-400|vitamin b2,c,n,C0035527|C0373720,,C0035527|C0373720,
8687,migraine prophylaxis,,rx,metoprolol,metoprolol,cardioselective-beta-blockers,,c,n,C0025859,C1272460|C1705112,C0025859|C1272460|C1705112,ampicillin
8688,migraine,basilar artery migraine|basilar-type migraine|complicated migraine|hemiplegic migraine|migraine headache,rx,sumatriptan,sumatriptan,antimigraine-agents,imitrex|imitrex statdose|sumatriptan succinate syringe|sumavel dosepro|zembrace symtouch,c,n,C0075632,,C0075632,prednisolone
8689,migraine,basilar artery migraine|basilar-type migraine|complicated migraine|hemiplegic migraine|migraine headache,rx,imitrex,sumatriptan,antimigraine-agents,,c,n,C0075632,C1272460|C1705112,C0075632|C1272460|C1705112,prednisolone
8690,migraine,basilar artery migraine|basilar-type migraine|complicated migraine|hemiplegic migraine|migraine headache,rx,maxalt,rizatriptan,antimigraine-agents,,c,n,C0297635,C1272460|C1705112,C0297635|C1272460|C1705112,"coal tar/salicylic acid/sulfur,colloidal"
8691,migraine,basilar artery migraine|basilar-type migraine|complicated migraine|hemiplegic migraine|migraine headache,rx,rizatriptan,rizatriptan,antimigraine-agents,maxalt|maxalt-mlt,c,n,C0297635,,C0297635,"coal tar/salicylic acid/sulfur,colloidal"
8692,migraine,basilar artery migraine|basilar-type migraine|complicated migraine|hemiplegic migraine|migraine headache,rx,relpax,eletriptan,antimigraine-agents,,c,n,C0759933,C1272460|C1705112,C0759933|C1272460|C1705112,acetaminophen
8693,migraine,basilar artery migraine|basilar-type migraine|complicated migraine|hemiplegic migraine|migraine headache,rx,butalbital compound,aspirin|butalbital|and caffeine,analgesic-combinations,butalbital compound|fiorinal,c,3,,,,
8694,migraine,basilar artery migraine|basilar-type migraine|complicated migraine|hemiplegic migraine|migraine headache,rx,gabapentin,gabapentin,gamma-aminobutyric-acid-analogs,,c,n,C0060926,C1272460|C1705112,C0060926|C1272460|C1705112,suprofen
8695,migraine,basilar artery migraine|basilar-type migraine|complicated migraine|hemiplegic migraine|migraine headache,rx,zomig,zolmitriptan,antimigraine-agents,,c,n,C0528166,C1272460|C1705112,C0528166|C1272460|C1705112,tobramycin
8696,migraine,basilar artery migraine|basilar-type migraine|complicated migraine|hemiplegic migraine|migraine headache,rx,amerge,naratriptan,antimigraine-agents,amerge,c,n,C0540623,C0594660,C0540623|C0594660,phenylephrine bitartrate 8 mg
8697,migraine,basilar artery migraine|basilar-type migraine|complicated migraine|hemiplegic migraine|migraine headache,rx,axert,almotriptan,antimigraine-agents,axert,c,n,C0914729,C0939679,C0914729|C0939679,pemetrexed disodium hemipentahydrate
8698,migraine,basilar artery migraine|basilar-type migraine|complicated migraine|hemiplegic migraine|migraine headache,rx,cambia,diclofenac,nonsteroidal-anti-inflammatory-agents,,d,n,C0012091,C1272460|C1705112,C0012091|C1272460|C1705112,galactose
8699,migraine,basilar artery migraine|basilar-type migraine|complicated migraine|hemiplegic migraine|migraine headache,rx,fiorinal,aspirin|butalbital|and caffeine,analgesic-combinations,,c,3,,C1272460|C1705112,C1272460|C1705112,
8700,migraine,basilar artery migraine|basilar-type migraine|complicated migraine|hemiplegic migraine|migraine headache,rx,maxalt-mlt,rizatriptan,antimigraine-agents,maxalt|maxalt-mlt,c,n,C0297635,,C0297635,"coal tar/salicylic acid/sulfur,colloidal"
8701,migraine,basilar artery migraine|basilar-type migraine|complicated migraine|hemiplegic migraine|migraine headache,rx,treximet,naproxen/sumatriptan,antimigraine-agents,,c,n,C2343923,C1272460|C1705112,C2343923|C1272460|C1705112,gelatin
8702,migraine,basilar artery migraine|basilar-type migraine|complicated migraine|hemiplegic migraine|migraine headache,rx,cyclobenzaprine,cyclobenzaprine,skeletal-muscle-relaxants,,b,n,C0056732,C1272460|C1705112,C0056732|C1272460|C1705112,silicon dioxide/tricalcium phosphate toothpaste
8703,migraine,basilar artery migraine|basilar-type migraine|complicated migraine|hemiplegic migraine|migraine headache,rx,aspirin|butalbital|caffeine,aspirin|butalbital|and caffeine,analgesic-combinations,butalbital compound|fiorinal|fiormor|fiortal|fortabs|idenal|laniroif,c,3,,,,
8704,migraine,basilar artery migraine|basilar-type migraine|complicated migraine|hemiplegic migraine|migraine headache,rx,diclofenac,diclofenac,nonsteroidal-anti-inflammatory-agents,,d,n,C0012091,C1272460|C1705112,C0012091|C1272460|C1705112,galactose
8705,migraine,basilar artery migraine|basilar-type migraine|complicated migraine|hemiplegic migraine|migraine headache,rx,naratriptan,naratriptan,antimigraine-agents,amerge,c,n,C0540623,C0594660,C0540623|C0594660,phenylephrine bitartrate 8 mg
8706,migraine,basilar artery migraine|basilar-type migraine|complicated migraine|hemiplegic migraine|migraine headache,rx,frova,frovatriptan,antimigraine-agents,frova,c,n,C0754647,C1099778,C0754647|C1099778,cholecalciferol/glucose pill
8708,migraine,basilar artery migraine|basilar-type migraine|complicated migraine|hemiplegic migraine|migraine headache,rx,reglan,metoclopramide,gi-stimulants,,b,n,C0025853,C1272460|C1705112,C0025853|C1272460|C1705112,dimethyl sulfoxide
8709,migraine,basilar artery migraine|basilar-type migraine|complicated migraine|hemiplegic migraine|migraine headache,rx,zolmitriptan,zolmitriptan,antimigraine-agents,zomig|zomig-zmt,c,n,C0528166,,C0528166,tobramycin
8710,migraine,basilar artery migraine|basilar-type migraine|complicated migraine|hemiplegic migraine|migraine headache,rx,almotriptan,almotriptan,antimigraine-agents,axert,c,n,C0914729,C0939679,C0914729|C0939679,pemetrexed disodium hemipentahydrate
8711,migraine,basilar artery migraine|basilar-type migraine|complicated migraine|hemiplegic migraine|migraine headache,rx,botox,onabotulinumtoxina,skeletal-muscle-relaxants,,c,n,C2719767,C1272460|C1705112,C2719767|C1272460|C1705112,
8712,migraine,basilar artery migraine|basilar-type migraine|complicated migraine|hemiplegic migraine|migraine headache,rx,eletriptan,eletriptan,antimigraine-agents,relpax,c,n,C0759933,C1171655,C0759933|C1171655,acetaminophen
8713,mild cognitive impairment,mci|memory loss,rx,donepezil,donepezil,cholinesterase-inhibitors,aricept|aricept odt,c,n,C0527316,,C0527316,asiaticoside
8750,mitral valve prolapse,barlow syndrome|billowing mitral valve|floppy mitral valve|myxomatous mitral valve|prolapsing mitral leaflet syndrome|systolic click-murmur syndrome,rx,atenolol,atenolol,cardioselective-beta-blockers,,d,n,C0004147,C1272460|C1705112,C0004147|C1272460|C1705112,aluminum hydroxide/magnesium hydroxide/magnesium trisilicate chewable product
8751,mitral valve prolapse,barlow syndrome|billowing mitral valve|floppy mitral valve|myxomatous mitral valve|prolapsing mitral leaflet syndrome|systolic click-murmur syndrome,rx,metoprolol,metoprolol,cardioselective-beta-blockers,,c,n,C0025859,C1272460|C1705112,C0025859|C1272460|C1705112,ampicillin
8752,mitral valve prolapse,barlow syndrome|billowing mitral valve|floppy mitral valve|myxomatous mitral valve|prolapsing mitral leaflet syndrome|systolic click-murmur syndrome,rx,bystolic,nebivolol,cardioselective-beta-blockers,,c,n,C0068475,C1272460|C1705112,C0068475|C1272460|C1705112,clobetasone
8753,mitral valve prolapse,barlow syndrome|billowing mitral valve|floppy mitral valve|myxomatous mitral valve|prolapsing mitral leaflet syndrome|systolic click-murmur syndrome,rx,toprol-xl,metoprolol succinate tablet|extended release,cardioselective-beta-blockers,,c,n,,C1272460|C1705112,C1272460|C1705112,
8754,mitral valve prolapse,barlow syndrome|billowing mitral valve|floppy mitral valve|myxomatous mitral valve|prolapsing mitral leaflet syndrome|systolic click-murmur syndrome,rx,propranolol,propranolol,group-ii-antiarrhythmics,,c,n,C0033497,C1272460|C1705112,C0033497|C1272460|C1705112,"synthetic conjugated estrogens, a"
8755,mitral valve prolapse,barlow syndrome|billowing mitral valve|floppy mitral valve|myxomatous mitral valve|prolapsing mitral leaflet syndrome|systolic click-murmur syndrome,rx,lopressor,metoprolol injection,cardioselective-beta-blockers,lopressor,c,n,,C0700776,C0700776,
8756,mitral valve prolapse,barlow syndrome|billowing mitral valve|floppy mitral valve|myxomatous mitral valve|prolapsing mitral leaflet syndrome|systolic click-murmur syndrome,rx,bisoprolol,bisoprolol,cardioselective-beta-blockers,,c,n,C0053799,C1272460|C1705112,C0053799|C1272460|C1705112,phenylbutyrate granule product
8757,mitral valve prolapse,barlow syndrome|billowing mitral valve|floppy mitral valve|myxomatous mitral valve|prolapsing mitral leaflet syndrome|systolic click-murmur syndrome,rx,tenormin,atenolol,cardioselective-beta-blockers,,d,n,C0004147,C1272460|C1705112,C0004147|C1272460|C1705112,aluminum hydroxide/magnesium hydroxide/magnesium trisilicate chewable product
8758,mitral valve prolapse,barlow syndrome|billowing mitral valve|floppy mitral valve|myxomatous mitral valve|prolapsing mitral leaflet syndrome|systolic click-murmur syndrome,rx,inderal la,propranolol,group-ii-antiarrhythmics,hemangeol|inderal la|inderal xl|innopran xl,c,n,C0033497,,C0033497,"synthetic conjugated estrogens, a"
8759,mitral valve prolapse,barlow syndrome|billowing mitral valve|floppy mitral valve|myxomatous mitral valve|prolapsing mitral leaflet syndrome|systolic click-murmur syndrome,rx,nadolol,nadolol,non-cardioselective-beta-blockers,corgard,c,n,C0027302,C0591292,C0027302|C0591292,ketoconazole/lactate/salicylic acid otic product
8760,mitral valve prolapse,barlow syndrome|billowing mitral valve|floppy mitral valve|myxomatous mitral valve|prolapsing mitral leaflet syndrome|systolic click-murmur syndrome,rx,nebivolol,nebivolol,cardioselective-beta-blockers,bystolic,c,n,C0068475,C1995642,C0068475|C1995642,clobetasone
8761,mitral valve prolapse,barlow syndrome|billowing mitral valve|floppy mitral valve|myxomatous mitral valve|prolapsing mitral leaflet syndrome|systolic click-murmur syndrome,rx,corgard,nadolol,non-cardioselective-beta-blockers,corgard,c,n,C0027302,C0591292,C0027302|C0591292,ketoconazole/lactate/salicylic acid otic product
8762,mitral valve prolapse,barlow syndrome|billowing mitral valve|floppy mitral valve|myxomatous mitral valve|prolapsing mitral leaflet syndrome|systolic click-murmur syndrome,rx,innopran xl,propranolol,group-ii-antiarrhythmics,hemangeol|inderal la|inderal xl|innopran xl,c,n,C0033497,,C0033497,"synthetic conjugated estrogens, a"
8763,mitral valve prolapse,barlow syndrome|billowing mitral valve|floppy mitral valve|myxomatous mitral valve|prolapsing mitral leaflet syndrome|systolic click-murmur syndrome,rx,labetalol,labetalol,non-cardioselective-beta-blockers,trandate|normodyne,c,n,C0022860,,C0022860,chloroxylenol
8764,mitral valve prolapse,barlow syndrome|billowing mitral valve|floppy mitral valve|myxomatous mitral valve|prolapsing mitral leaflet syndrome|systolic click-murmur syndrome,rx,trandate,labetalol,non-cardioselective-beta-blockers,trandate,c,n,C0022860,C0592195,C0022860|C0592195,chloroxylenol
8765,mixed connective tissue disease,mctd,rx,prednisone,prednisone,glucocorticoids,,c,n,C0032952,C1272460|C1705112,C0032952|C1272460|C1705112,niflumic acid/orphenadrine
8766,molluscum contagiosum,,rx,imiquimod,imiquimod topical,topical-anti-infectives,aldara|zyclara|zyclara pump,c,n,C0717861,,C0717861,
8767,molluscum contagiosum,,rx,aldara,imiquimod topical,topical-anti-infectives,,c,n,C0717861,C1272460|C1705112,C0717861|C1272460|C1705112,
8768,moniliformis infection,,rx/otc,pyrantel,pyrantel,anthelmintics,pin-away|pinworm medicine|antiminth|pin-x|ascarel|pinworm caplets,n,n,C0034235,,C0034235,calcium carbonate
8769,moniliformis infection,,rx/otc,reese's pinworm medicine,pyrantel pamoate suspension,anthelmintics,pin-x|reese's pinworm medicine,n,n,,,,
8770,moniliformis infection,,rx/otc,ascarel,pyrantel,anthelmintics,,n,n,C0034235,C1272460|C1705112,C0034235|C1272460|C1705112,calcium carbonate
8771,moniliformis infection,,rx/otc,pinworm medicine,pyrantel,anthelmintics,pin-away|pinworm medicine,n,n,C0034235,,C0034235,calcium carbonate
8772,monkeypox prophylaxis,,rx,smallpox/monkeypox vaccine,,,,,u,C1272460|C1705112,C1272460|C1705112,C1272460|C1705112|C1272460|C1705112,
8773,monkeypox prophylaxis,,rx,jynneos,smallpox monkeypox vaccine|live non-replicating,,,,u,,C1272460|C1705112,C1272460|C1705112,
8774,mononucleosis,ebv|epstein-barr virus,rx,acyclovir,acyclovir,purine-nucleosides,,b,n,C0001367,C1272460|C1705112,C0001367|C1272460|C1705112,aspirin
8775,motion sickness,sea sickness,rx/otc,meclizine,meclizine,anticholinergic-antiemetics,,b,n,C0025039,C1272460|C1705112,C0025039|C1272460|C1705112,bisacodyl
8776,motion sickness,sea sickness,rx/otc,dramamine,dimenhydrinate,anticholinergic-antiemetics,dramamine|driminate|triptone,b,n,C0012381,,C0012381,ascorbic acid/niacin
8777,motion sickness,sea sickness,rx/otc,antivert,meclizine,anticholinergic-antiemetics,,b,n,C0025039,C1272460|C1705112,C0025039|C1272460|C1705112,bisacodyl
8778,motion sickness,sea sickness,rx/otc,bonine,meclizine,anticholinergic-antiemetics,bonine|travel-ease,b,n,C0025039,,C0025039,bisacodyl
8779,motion sickness,sea sickness,rx,promethazine,promethazine,antihistamines,,c,n,C0033405,C1272460|C1705112,C0033405|C1272460|C1705112,calcium phosphate
8780,motion sickness,sea sickness,rx,transderm-scop,scopolamine transdermal,anticholinergic-antiemetics,transderm-scop,c,n,,C0729160,C0729160,
8781,motion sickness,sea sickness,rx/otc,dramamine less drowsy,meclizine tablets,anticholinergic-antiemetics,antivert|dramamine less drowsy,b,n,,,,
8782,motion sickness,sea sickness,rx,scopolamine,scopolamine transdermal,anticholinergic-antiemetics,transderm-scop,c,n,,C0729160,C0729160,
8783,motion sickness,sea sickness,rx/otc,dimenhydrinate,dimenhydrinate,anticholinergic-antiemetics,dramamine|driminate|triptone|dramoject|dymenate|dmh|wal-dram|motion sickness relief|hydrate|dramoject|dymenate|dmh|wal-dram|motion sickness relief,b,n,C0012381,,C0012381,ascorbic acid/niacin
8784,motion sickness,sea sickness,rx/otc,benadryl,diphenhydramine,anticholinergic-antiemetics,,b,n,C0012522,C1272460|C1705112,C0012522|C1272460|C1705112,bran
8785,motion sickness,sea sickness,rx,phenergan,promethazine,antihistamines,,c,n,C0033405,C1272460|C1705112,C0033405|C1272460|C1705112,calcium phosphate
8786,motion sickness,sea sickness,rx/otc,diphenhydramine,diphenhydramine,anticholinergic-antiemetics,,b,n,C0012522,C1272460|C1705112,C0012522|C1272460|C1705112,bran
8787,motion sickness,sea sickness,rx/otc,banophen,diphenhydramine,anticholinergic-antiemetics,allergy relief|allermax|banophen|benadryl|compoz nighttime sleep aid|diphedryl|diphenhist|dytuss|nytol quickcaps|pediacare children's allergy|q-dryl|qlearquil nightitme allergy relief|quenalin|scot-tussin allergy relief formula|siladryl allergy|silphen cough|simply sleep|sleepinal|sominex|tranquil|twilite|unisom sleepgels maximum strength|valu-dryl|vanamine pd|z-sleep|zzzquil,b,n,C0012522,,C0012522,bran
8788,motion sickness,sea sickness,rx/otc,benadryl allergy,diphenhydramine chewable tablets/orally-disintegrating tablets,anticholinergic-antiemetics,benadryl allergy|complete allergy,b,n,,,,
8789,motion sickness,sea sickness,rx/otc,travel sickness,meclizine,anticholinergic-antiemetics,,b,n,C0025039,C1272460|C1705112,C0025039|C1272460|C1705112,bisacodyl
8790,motion sickness,sea sickness,rx,antinaus 50,promethazine,antihistamines,,c,n,C0033405,C1272460|C1705112,C0033405|C1272460|C1705112,calcium phosphate
8791,motion sickness,sea sickness,rx/otc,dicopanol,,anticholinergic-antiemetics,,b,n,C1272460|C1705112,C1272460|C1705112,C1272460|C1705112|C1272460|C1705112,
8792,motion sickness,sea sickness,rx/otc,dramamine ii,meclizine,anticholinergic-antiemetics,,b,n,C0025039,C1272460|C1705112,C0025039|C1272460|C1705112,bisacodyl
8793,motion sickness,sea sickness,rx,phenadoz,promethazine,antihistamines,phenadoz|promethegan,c,n,C0033405,,C0033405,calcium phosphate
8794,motion sickness,sea sickness,rx,promethegan,promethazine,antihistamines,phenadoz|promethegan,c,n,C0033405,,C0033405,calcium phosphate
8795,motion sickness,sea sickness,rx/otc,travel-ease,meclizine,anticholinergic-antiemetics,bonine|travel-ease,b,n,C0025039,,C0025039,bisacodyl
8796,motion sickness,sea sickness,rx/otc,allermax,diphenhydramine,anticholinergic-antiemetics,allergy relief|allermax|banophen|benadryl|compoz nighttime sleep aid|diphedryl|diphenhist|dytuss|nytol quickcaps|pediacare children's allergy|q-dryl|qlearquil nightitme allergy relief|quenalin|scot-tussin allergy relief formula|siladryl allergy|silphen cough|simply sleep|sleepinal|sominex|tranquil|twilite|unisom sleepgels maximum strength|valu-dryl|vanamine pd|z-sleep|zzzquil,b,n,C0012522,,C0012522,bran
8797,motion sickness,sea sickness,rx/otc,benadryl children's allergy,,anticholinergic-antiemetics,,b,n,C1272460|C1705112,C1272460|C1705112,C1272460|C1705112|C1272460|C1705112,
8798,motion sickness,sea sickness,rx/otc,complete allergy relief,diphenhydramine chewable tablets/orally-disintegrating tablets,anticholinergic-antiemetics,benadryl allergy|complete allergy,b,n,,,,
8799,motion sickness,sea sickness,rx/otc,diphedryl,diphenhydramine,anticholinergic-antiemetics,allergy relief|allermax|banophen|benadryl|compoz nighttime sleep aid|diphedryl|diphenhist|dytuss|nytol quickcaps|pediacare children's allergy|q-dryl|qlearquil nightitme allergy relief|quenalin|scot-tussin allergy relief formula|siladryl allergy|silphen cough|simply sleep|sleepinal|sominex|tranquil|twilite|unisom sleepgels maximum strength|valu-dryl|vanamine pd|z-sleep|zzzquil,b,n,C0012522,,C0012522,bran
8800,muckle wells syndrome,mws,rx,ilaris,canakinumab,interleukin-inhibitors,,c,n,C2718773,C1272460|C1705112,C2718773|C1272460|C1705112,pancreatin
8801,muckle wells syndrome,mws,rx,canakinumab,canakinumab,interleukin-inhibitors,ilaris,c,n,C2718773,C2718754,C2718773|C2718754,pancreatin
8802,muckle wells syndrome,mws,rx,arcalyst,rilonacept,interleukin-inhibitors,,c,n,C2343589,C1272460|C1705112,C2343589|C1272460|C1705112,belladonna alkaloids
